# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/disease_mirnas/Rectal-Neoplasms.txt 2015-01-18 21:26:59.626453
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Rectal-Neoplasms
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--Rectal-Neoplasms--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--Rectal-Neoplasms--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-671	97.4	97.4
hsa-mir-125b-1	937.0	937.0
hsa-mir-125b-2	937.0	937.0
hsa-mir-125a	937.0	937.0
hsa-mir-145	535.7	535.7
hsa-mir-16-2	535.7	535.7
hsa-mir-519c	29.6	29.6
hsa-mir-765	29.6	29.6
hsa-mir-630	15.7	15.7
hsa-mir-188	97.4	97.4
hsa-mir-1909	15.7	15.7
hsa-mir-1224	97.4	97.4
hsa-mir-137	910.0	910.0
hsa-mir-153-2	910.0	910.0
hsa-mir-1471	15.7	15.7
hsa-mir-21	454.6	454.6
hsa-mir-1183	15.7	15.7
hsa-mir-622	29.6	29.6
hsa-mir-16-1	535.7	535.7
hsa-mir-590	220.2	220.2
hsa-mir-143	535.7	535.7
hsa-mir-153-1	910.0	910.0
hsa-mir-561	6.1	6.1
