# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/disease_mirnas/Crohn-Disease.txt 2015-01-18 22:43:17.821436
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Crohn-Disease
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--Crohn-Disease--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--Crohn-Disease--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-126	797.0	797.0
hsa-let-7f-2	910.0	910.0
hsa-mir-191	361.2	361.2
hsa-mir-200b	910.0	910.0
hsa-mir-16-2	535.7	535.7
hsa-mir-106a	535.7	535.7
hsa-mir-29a	910.0	910.0
hsa-mir-107	535.7	535.7
hsa-mir-16-1	535.7	535.7
hsa-mir-532	97.4	97.4
hsa-mir-196b	535.7	535.7
hsa-mir-196a-2	535.7	535.7
hsa-mir-200c	910.0	910.0
hsa-mir-362	97.4	97.4
hsa-let-7e	910.0	910.0
hsa-mir-23a	535.7	535.7
hsa-mir-196a-1	535.7	535.7
hsa-mir-199a-1	535.7	535.7
hsa-mir-199a-2	535.7	535.7
hsa-let-7f-1	910.0	910.0
