# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/disease_mirnas/Cystitis,-Interstitial.txt 2015-01-18 22:43:33.914190
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Cystitis,-Interstitial
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--Cystitis,-Interstitial--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--Cystitis,-Interstitial--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-320a	97.4	97.4
hsa-mir-328	97.4	97.4
hsa-mir-320c-1	97.4	97.4
hsa-mir-320c-2	97.4	97.4
hsa-mir-320d-2	97.4	97.4
hsa-mir-320d-1	97.4	97.4
hsa-mir-500a	97.4	97.4
hsa-mir-320b-1	97.4	97.4
hsa-mir-320b-2	97.4	97.4
hsa-mir-449b	842.0	842.0
hsa-mir-199a-1	535.7	535.7
hsa-mir-199a-2	535.7	535.7
